"","CD31m_1","CD31m_2","CD31m_3","CD31m_4","Ost_c_1","Ost_c_2","Ost_c_3","Ost_c_4","Ost_ins_1","Ost_ins_2","Ost_ins_3","Ost_ins_4"
"O75400",15.86394,15.64783,15.95526,15.4779,15.26328,15.38016,15.00488,14.99806,15.2981,15.38076,15.01991,14.75839
"O75475",15.65777,15.65466,15.94607,15.28707,15.11556,15.36796,14.54481,14.97742,15.37733,15.76703,14.94915,15.09102
"O75531",17.537,17.53749,17.61254,17.17181,17.47572,17.65555,17.34638,17.2985,17.38807,17.3766,16.99562,17.38076
"O75821",15.77534,15.78565,16.10262,15.42837,15.66472,15.53991,15.39636,15.32865,15.6125,15.70113,15.49661,15.60796
"O76003",16.82128,16.82898,16.71918,16.19346,16.71707,16.75783,16.51651,16.29435,16.77425,16.93651,16.26906,16.751
"O76031",15.98937,15.65402,16.2131,15.63075,15.89904,15.59674,15.56675,15.46561,15.71045,15.7309,15.64912,15.74586
"O94919",15.37315,14.89201,14.76892,16.04795,14.90126,14.88963,16.07962,15.8723,15.30456,15.09994,15.80793,15.80568
"O95433",15.73713,15.81921,16.0868,15.96266,15.72161,15.47489,15.68668,15.50717,15.47583,15.05442,15.89197,15.5429
"O95487",14.40175,14.28056,13.90649,14.64358,13.98155,14.37025,14.539,14.70012,14.37171,15.12036,14.3465,14.84547
"O95861",16.41604,16.64254,16.50403,16.52296,16.9139,16.48159,16.4823,16.41399,16.69139,16.13638,16.68939,16.29395
"O96019",14.95453,14.89854,15.15094,14.79653,14.80196,14.61665,14.54477,14.32602,14.70539,14.59105,14.87394,14.5608
"P05106",15.80236,14.28428,15.76635,14.95884,15.46833,14.26112,15.29091,14.39695,15.36759,13.88865,15.63093,14.11022
"P07203",17.2743,16.42527,17.62992,16.54967,16.15091,16.07176,15.74526,15.66955,15.67174,15.63253,15.4311,15.46551
"P07741",18.52339,18.69622,18.75328,18.01472,19.13974,18.69409,18.81918,19.10421,19.24919,18.66185,18.63192,19.40173
"P08708",18.17379,17.54758,18.47937,17.91316,17.99092,17.48822,18.0795,18.05961,18.52533,18.57539,18.21374,18.07159
"P13073",17.37141,17.41855,16.99531,17.3024,17.26746,17.49285,17.43281,17.66013,17.39027,17.52385,17.46539,17.50711
"P15121",17.75171,18.04778,16.75591,17.06179,18.02104,18.20348,17.55035,17.87233,17.94213,17.97257,17.4107,17.77611
"P16234",14.68419,15.29556,14.67799,14.40962,15.36755,15.45629,15.85155,15.11528,15.86422,15.50679,15.66595,15.22557
"P16930",14.80441,16.33304,15.01421,14.97696,15.58571,16.35377,15.68903,15.95007,15.4171,16.49331,15.54962,15.85929
"P17612",16.1135,16.43769,15.74268,16.42257,16.52121,16.67731,16.98022,17.10279,17.07436,17.25554,16.83463,16.93371
"P18085",18.1852,18.1244,17.52224,18.07363,17.83084,18.14924,18.65339,18.4596,17.98233,18.05321,18.7746,18.51427
"P19174",15.49471,14.90999,14.64902,15.15606,14.96711,15.26591,15.45246,15.35876,15.44856,15.55519,15.30095,15.08969
"P20618",17.23505,17.50296,17.22667,17.23638,17.42329,17.22368,17.43196,17.48346,17.53802,17.05881,17.46696,17.40136
"P20839",15.90267,15.32421,16.25377,15.95175,15.29817,15.13667,15.39521,14.53703,15.34213,15.3194,15.41595,15.45776
"P21912",16.30113,16.59609,16.50674,16.37291,16.46458,16.51583,16.26117,16.36058,16.24409,16.07375,16.30028,16.2586
"P22033",15.04771,15.36156,14.79729,14.71327,15.29295,15.38245,15.13544,15.17718,15.19846,14.91098,15.03166,14.91186
"P22059",14.93895,14.92697,14.48853,15.42358,14.8036,15.07113,15.23732,15.30771,15.19699,15.23482,15.24263,15.37089
"P23193",16.59966,16.72389,17.10304,16.27907,16.29791,16.25059,15.88076,15.61018,16.24872,16.1142,16.23758,15.52014
"P23497",16.37096,16.07873,16.57403,15.67208,16.22536,16.14649,15.75486,15.39935,16.08787,15.23269,15.6025,15.22766
"P25789",17.89168,18.10463,17.99039,17.78566,18.22746,17.94546,18.01211,18.08096,18.25514,17.82173,17.92036,18.17175
"P26006",15.52603,15.4877,15.28017,14.50968,15.86561,15.67897,15.36761,14.79578,15.75714,15.32415,15.49613,14.62513
"P26022",15.43231,15.92541,15.56921,15.10604,16.42287,16.28609,17.08245,16.43873,16.26312,15.97398,16.96518,15.91415
"P26232",15.34759,15.27438,16.02033,15.95486,15.81189,15.64389,16.65289,16.52867,16.60385,16.72598,16.00917,17.16427
"P30085",16.84385,17.06338,16.84548,16.53862,17.12903,16.82243,16.90868,16.81024,17.01167,16.80553,16.56748,17.05982
"P30566",14.84664,14.50517,14.451,15.48438,14.61227,14.97396,14.95342,15.06533,14.93915,14.8687,15.05827,14.88764
"P30626",16.62541,17.06397,17.12305,16.99554,16.91505,16.90219,16.67927,16.69815,16.3072,15.91986,16.84298,16.4549
"P31942",17.701,17.66554,17.93932,17.18595,17.14816,17.26909,16.90027,16.66377,16.94349,16.8794,17.00999,16.48851
"P36543",16.80285,16.82854,17.08072,16.64575,17.51688,16.64882,16.91992,17.25195,17.3774,16.00695,17.10224,16.84088
"P39656",18.21707,18.08177,17.58362,18.63072,18.10456,18.25616,18.93126,18.73417,18.54465,18.82548,18.35787,18.59534
"P42285",14.3929,14.24445,13.93379,14.82724,13.60393,14.23735,14.20798,13.9876,14.36024,14.66035,14.15711,14.25846
"P47755",17.65332,17.80213,17.75041,17.90869,17.76677,17.62664,17.56279,17.7481,17.61224,17.38602,17.78992,17.77897
"P49755",18.35455,18.22844,17.61368,18.31106,18.23472,18.30063,18.7838,18.84614,18.74573,18.99192,18.29352,18.88922
"P50502",17.67225,17.05905,18.04161,17.6377,17.48102,16.73515,17.195,17.1894,17.25376,16.36267,17.13115,17.21669
"P51148",18.20727,18.15858,17.79886,17.82823,18.13902,18.2861,18.80396,18.78513,18.45659,18.71218,18.51534,18.52126
"P51178",15.21576,15.43965,14.43602,15.51991,15.68604,15.83294,15.35364,15.55762,15.48952,15.40124,15.45207,15.22419
"P51648",14.68667,15.17733,13.37724,15.05894,14.75679,15.88772,15.13025,15.39825,15.0339,16.08377,14.84284,14.93553
"P52565",19.74061,19.87245,19.64012,19.5073,19.99002,19.77095,19.67523,19.62386,19.78256,19.44516,19.78496,19.71375
"P54727",17.13726,17.46667,17.40655,16.70859,17.39681,17.218,17.12492,16.97926,17.27787,16.9615,16.92149,17.07629
"P54819",17.11317,17.21779,17.44035,16.76553,17.24935,17.06329,16.7688,16.93561,17.01293,16.53112,16.8854,16.80196
"P55036",17.90876,17.96055,18.12278,17.81755,17.83221,17.68547,17.55356,17.40279,17.64968,17.32606,17.90547,17.11576
"P61224",16.67396,16.10926,16.29429,16.79566,16.79787,16.64328,17.23785,17.19109,16.84041,16.88465,17.06154,16.94407
"P62249",15.66002,16.04465,16.20431,16.42001,15.43968,15.68906,16.41723,16.15711,15.90889,17.42951,16.56532,16.62553
"P62269",16.51034,16.4825,17.31846,17.6413,16.6648,16.12783,17.3127,17.29728,17.21092,18.5682,17.67295,17.39738
"P62906",17.4335,17.30403,16.901,17.26063,16.7176,17.53684,17.77412,17.3927,17.47419,18.44697,17.26417,17.75637
"P62995",17.22833,17.36774,17.59791,16.59234,16.84688,16.93438,16.44835,16.30305,16.52922,16.41896,16.48294,16.15252
"P83111",15.12359,14.71489,14.79653,14.80662,15.28938,14.88317,15.27892,15.50187,15.33578,15.0624,15.1304,15.23762
"Q01085",16.22225,16.07798,16.55973,15.98135,15.88328,15.76455,15.64496,15.4103,15.72673,15.57219,15.8598,15.24811
"Q01433",14.46606,14.05458,13.54996,14.78703,14.10704,14.33407,14.68378,14.50044,14.30806,14.31056,14.43256,14.46901
"Q03135",19.10225,19.22098,18.56154,18.81965,18.54203,19.85545,18.98427,19.46513,19.21883,20.48056,18.47688,19.56809
"Q05397",13.84566,13.93258,14.03281,14.00974,12.01273,13.23423,13.29575,13.23572,12.79975,13.62963,12.67719,13.37153
"Q06323",17.27229,17.96648,17.26319,17.22103,17.82307,17.96307,17.34832,17.55806,17.80025,17.30583,17.35808,17.4679
"Q06481",14.31874,13.8387,14.22998,14.0883367522246,14.47806,14.1473,14.30375,14.27907,14.92463,14.63201,14.26674,14.95998
"Q08AM6",14.93041,14.37942,14.0095942380765,15.73954,14.53728,14.86979,15.11085,15.58711,15.12709,14.55351,15.34282,14.84952
"Q13011",16.24205,16.47278,15.97799,16.09171,16.43185,16.51031,16.15411,16.33706,16.16522,15.92706,16.13111,16.11556
"Q13123",14.38609,14.14852,14.69929,13.9711132787108,14.04134,13.81706,13.68019,13.44362,13.90966,13.99668,13.73284,13.50533
"Q13126",16.62742,16.97488,16.87276,15.60143,16.9795,16.82106,16.61567,16.52585,16.83005,16.6201,16.59525,16.75357
"Q13148",17.21615,17.27518,17.37817,17.0197,16.90661,16.94416,16.67662,16.50252,16.76455,16.83543,16.72254,16.50368
"Q13308",17.92912,17.81019,18.17832,17.05435,18.4951,18.0741,18.73072,18.31508,18.52226,18.07786,18.5306,18.23619
"Q13428",15.38285,14.36915,15.24866,15.16319,14.76855,14.63471,14.47124,14.7255,14.89822,15.27285,14.81791,14.6545
"Q13907",15.39659,15.70661,15.77119,15.71875,15.56034,15.60756,15.65075,15.78259,15.60379,15.39831,15.80003,15.76154
"Q14677",16.05118,16.02351,16.537,16.12879,15.89669,15.70642,15.60369,15.6042,15.85473,15.60441,15.94636,15.70049
"Q15477",17.18312,17.07014,16.53361,16.5892,16.86875,17.07585,17.65233,17.58203,17.46823,17.64634,17.16502,17.48853
"Q15555",15.92675,15.30949,15.73026,15.3789,15.34152,15.29527,15.2209,15.17555,15.37263,15.23709,15.25196,15.32174
"Q16832",14.40907,14.63096,13.61461,14.4903696290564,14.62715,15.03136,14.786,14.89083,15.21571,15.33968,14.57784,15.0258
"Q2M389",14.59512,14.25633,13.7474,14.7607,14.06077,14.91694,15.25323,15.2028,14.77409,15.17234,14.47812,15.18088
"Q3KQV9",15.55071,15.46388,15.69214,14.90171,16.17082,15.41611,16.16716,15.55373,15.76931,15.34738,16.01901,15.43331
"Q5T0N5",16.25342,16.23911,16.67611,15.38646,16.23038,16.17373,15.48382,15.55871,15.75184,15.72303,15.66703,15.29064
"Q5VTR2",14.25758,14.19124,14.64688,14.1925,13.85384,13.77252,13.7567,13.47255,13.85916,13.38304,13.5862,13.19061
"Q63HR2",13.80605,15.55063,14.7623,14.9383,15.0636,15.68301,15.37886,15.63525,15.40781,15.5427,15.46529,15.37166
"Q66K74",14.94541,14.15358,14.58542,14.97927,14.30756,14.24083,14.69279,14.99173,14.54287,14.71484,14.49448,14.98782
"Q6FI81",15.67994,15.50901,16.23904,15.46626,15.60047,15.15193,15.27327,15.11419,15.54536,14.75238,15.54556,15.35954
"Q6IBS0",15.6643,15.60613,15.39454,15.25895,15.48081,15.47412,15.33277,15.3801,15.41404,15.3457,15.00281,15.55925
"Q7L5N1",15.43672,15.58163,15.02116,15.43716,15.44827,15.56602,15.62173,15.60354,15.76119,15.71229,15.57471,15.75821
"Q8NBX0",15.21736,15.61599,14.8106,15.75095,15.01601,15.76998,15.39365,15.77832,15.23619,15.83953,15.30693,15.57472
"Q8NFQ8",15.4344,15.47004,15.57699,15.33744,15.34177,15.27354,15.26632,15.09299,15.30621,15.21538,15.3791,15.27213
"Q8TBA6",15.12757,14.84246,14.99392,15.15275,14.69801,14.75816,14.87657,14.60678,14.99056,14.95704,14.96519,14.68871
"Q8TDQ7",16.0394,16.44898,15.69342,16.24576,16.78805,16.69663,16.52685,17.08238,16.92381,16.30943,16.59762,16.76817
"Q92747",15.38237,15.26839,15.21137,15.49215,15.49908,15.29977,15.74563,15.42147,15.67436,15.61965,15.50583,15.65171
"Q92769",16.40906,16.01688,16.16083,16.19796,15.95367,15.95818,15.7023,15.60992,15.95978,15.72243,16.01948,16.02067
"Q92783",18.18507,18.70484,18.57703,18.28853,18.86635,18.44005,18.34499,18.46982,18.56838,17.92799,18.62664,18.49969
"Q92879",15.10211,15.17927,15.48794,14.73431,14.97458,14.97429,14.879,14.61119,15.07373,15.13388,14.93791,14.92242
"Q92888",15.01091,15.06781,14.52259,15.07044,14.64368,15.18341,15.15361,15.03799,15.01989,15.40865,15.21557,14.99193
"Q92905",15.77105,16.17602,15.53844,15.40622,16.08977,16.15311,16.17761,16.11136,16.16711,16.22001,15.77796,16.26925
"Q99747",17.40202,17.50884,17.55565,17.21887,17.39867,17.10246,17.17674,16.93805,17.17039,16.7446,17.33841,16.86344
"Q9BRK3",15.17209,15.42434,14.3531,14.87413,16.53241,16.14775,16.21513,16.17686,16.3917,16.09686,15.66251,16.27493
"Q9BWF3",15.36082,15.2911,15.73516,15.12191,15.24482,14.9147,14.85472,14.42483,14.92997,14.77,15.09658,14.41293
"Q9BXS5",15.36261,15.46056,14.41635,15.09688,15.19094,15.87743,15.98741,16.11056,15.79553,16.05367,15.53843,16.06022
"Q9BZQ8",14.95901,15.25,14.7223,15.63204,15.27014,15.50314,15.31246,15.80093,15.04663,15.44558,15.47953,15.6371
"Q9H0B6",15.51816,15.02453,15.45644,14.76278,14.98284,14.75849,14.85937,14.41468,14.82466,14.69157,15.12798,14.70385
"Q9H269",15.38597,15.00029,14.3575,15.45163,14.96287,15.31585,15.59814,15.70001,15.33482,15.58862,15.27255,15.45632
"Q9H270",15.24728,15.05998,14.54372,15.60578,15.01372,15.31766,15.4578,15.75213,15.25355,15.62437,15.43364,15.54478
"Q9HD20",19.68753,19.64489,19.36126,20.45072,19.19695,19.6608,19.97884,20.09056,19.82237,20.20258,19.96127,20.0761
"Q9NRV9",16.40274,16.80928,16.72192,16.58311,17.15991,16.68964,16.77949,17.07135,16.78054,16.07894,16.90507,16.94209
"Q9NRY4",14.63615,14.87523,13.84331,14.88985,14.71078,15.27982,15.20832,15.09998,15.03405,15.45881,15.04041,15.23055
"Q9NTK5",16.07962,16.21284,16.32235,16.01738,16.33703,15.95589,16.1236,16.13058,16.33375,15.60611,16.38564,16.06479
"Q9NTZ6",15.26855,15.34716,15.6813,15.16763,15.09989,15.1821,14.76641,14.531,14.67933,14.8528,14.95807,14.74621
